Order ID,Order Number,Total Price Due,Date,Employee ID,Customer ID,Order Satisfied,Items Ordered
101514,1514,25.63,10/14/2022,748375,517,True,"['Breakfast Filets', 'Spicy Southwest Salad', 'Freshly Brewed Iced Tea Unsweetened', 'Grilled Market Salad', 'Waffle Potato Fries - Large']"
101515,1515,10.58,10/14/2022,871008,692,True,"['Hash Brown Scramble Bowl', 'Chick-n-Minis']"
101516,1516,12.69,10/14/2022,106478,414,True,"['Strawberry Milkshake', 'Sausage, Egg, & Cheese Biscuit', 'Buddy Fruits Apple Sauce']"
101517,1517,16.08,10/14/2022,908714,277,True,"['Chick-fil-A Chicken Sandwich - Combo', 'Chick-fil-A Chicken Sandwich', 'Grilled Chicken Cool Wrap', 'Chocolate Chunk Cookie']"
101518,1518,31.53,10/14/2022,106478,314,True,"['Chick-fil-A Nuggets (Grilled) 8 Pc.', 'Strawberry Milkshake', 'Cobb Salad', 'Fruit Cup Large', 'Chick-fil-A Chicken Deluxe Sandwich - Combo']"
101519,1519,2.79,10/14/2022,748375,797,True,['Kale Crunch']
101520,1520,21.58,10/14/2022,865465,607,True,"['Spicy Chicken Sandwich - Combo', 'Iced Coffee', 'Chick-n-Minis', 'Chick-fil-A Chicken Deluxe Sandwich - Combo']"
101521,1521,26.07,10/14/2022,669838,19,True,"['Grilled Chicken Sandwich - Combo', 'Bacon, Egg, & Cheese Biscuit', 'Grilled Nuggets - 4 Pc.', 'Grilled Chicken Club Sandwich', 'Strawberry Milkshake']"
101522,1522,21.57,10/14/2022,865465,731,True,"['Cookies & Cream Milkshake', 'Buttered Biscuit', 'Chick-fil-A Chicken Deluxe Sandwich - Combo', 'Vanilla Milkshake', 'Chick-fil-A Nuggets 8 Pc.']"
101523,1523,2.45,10/14/2022,748375,310,True,['Freshly Brewed Iced Tea Unsweetened']
101524,1524,13.34,10/14/2022,528785,803,True,"['Grilled Chicken Cool Wrap - Combo', 'Strawberry Milkshake']"
101525,1525,17.23,10/14/2022,727301,714,True,"['1/2 Sweet Tea, 1/2 Unsweet Tea', 'Spicy Chicken Biscuit', 'Chick-n-Strips 2 Pc.', 'Grilled Market Salad w/ Grilled Nuggets']"
101526,1526,17.02,10/14/2022,748375,726,True,"['Spicy Chicken Sandwich - Combo', 'Autumn Spice Milkshake', 'Kale Crunch', '1/2 Sweet Tea, 1/2 Unsweet Tea']"
101527,1527,6.64,10/14/2022,871008,294,True,"['Lemonade', 'Grilled Nuggets - 4 Pc.']"
101528,1528,16.65,10/14/2022,748375,313,True,"['Spicy Chicken Deluxe Sandwich', 'Grilled Chicken Club Sandwich', 'Waffle Potato Chips', 'Hash Browns', 'Sunjoy (1/2 Unsweet Tea, 1/2 Diet Lemonade)']"
101529,1529,4.44,10/14/2022,748375,416,True,"['Waffle Potato Fries - Small', '1/2 Lemonade, 1/2 Diet Lemonade']"
101530,1530,20.48,10/14/2022,415480,104,True,"['Grilled Market Salad w/ Chick-fil-A Filet', 'Hash Brown Scramble Bowl', 'Bacon, Egg, & Cheese Muffin', 'Fruit Cup Small']"
101531,1531,4.00,10/14/2022,865465,66,True,"['Freshly Brewed Iced Tea Unsweetened', 'Waffle Potato Fries - Small']"
101532,1532,17.90,10/14/2022,738176,720,True,"['Chick-fil-A Nuggets - Combo 8 Pc.', 'Spicy Southwest Salad']"
101533,1533,11.57,10/14/2022,415480,859,True,"['Spicy Chicken Deluxe Sandwich - Combo', 'Sunjoy (1/2 Unsweet Tea, 1/2 Lemonade)', 'Chocolate Chunk Cookie']"
101534,1534,1.89,10/14/2022,706968,332,True,['Chocolate Chunk Cookie']
101535,1535,4.94,10/14/2022,106478,962,True,"['Diet Lemonade', 'Fruit Cup Small']"
101536,1536,14.26,10/14/2022,871008,858,True,"['Hash Browns', '1/2 Lemonade, 1/2 Diet Lemonade', 'Hash Brown Scramble Burrito', 'Chick-n-Strips 2 Pc.']"
101537,1537,15.95,10/14/2022,528785,395,True,"['Chick-n-Strips 1 Pc.', 'Chicken Biscuit', 'Dr Pepper', 'Grilled Market Salad w/ Spicy Grilled Filet']"
101538,1538,8.70,10/14/2022,714610,858,True,"['Frosted Coffee', 'Chick-fil-A Chicken Deluxe Sandwich']"
101539,1539,9.84,10/14/2022,493194,739,True,"['Bacon, Egg, & Cheese Muffin', 'Strawberry Milkshake']"
101540,1540,15.34,10/14/2022,415480,614,True,"['Grilled Nuggets - 4 Pc.', 'Chicken, Egg, & Cheese Muffin', 'Dr Pepper', 'Chick-fil-A Nuggets (Grilled) 8 Pc.']"
101541,1541,19.48,10/14/2022,908714,317,True,"['Iced Coffee', 'Chick-n-Strips - Combo 3 Pc.', 'Spicy Chicken Deluxe Sandwich - Combo', 'Dasani Bottled Water']"
101542,1542,31.43,10/14/2022,493194,783,True,"['Grilled Nuggets - 6 Pc.', 'Gallon Beverage', 'English Muffin', 'Coca-Cola', 'Spicy Chicken Deluxe Sandwich - Combo']"
101543,1543,8.15,10/14/2022,714610,286,True,['Grilled Chicken Cool Wrap - Combo']
101544,1544,5.59,10/14/2022,699912,672,True,['Grilled Chicken Club Sandwich']
101545,1545,12.65,10/14/2022,486708,897,True,"['Fruit Cup Large', 'Freshly Brewed Iced Tea Unsweetened', 'Chick-fil-A Chicken Sandwich - Combo']"
101546,1546,15.68,10/14/2022,699912,790,True,"['Honest Kids Apple Juice', 'Bacon, Egg, & Cheese Muffin', 'Iced Coffee', 'Cookies & Cream Milkshake']"
101547,1547,6.45,10/14/2022,871851,890,True,"['Waffle Potato Fries - Small', 'Fruit Cup Small', 'Buddy Fruits Apple Sauce']"
101548,1548,5.59,10/14/2022,871851,715,True,['Autumn Spice Milkshake']
101549,1549,24.40,10/15/2022,871008,698,True,"['Sprite', 'Waffle Potato Fries - Large', 'Grilled Chicken Cool Wrap - Combo', 'Spicy Southwest Salad']"
101550,1550,4.90,10/15/2022,738176,317,True,"['1/2 Sweet Tea, 1/2 Unsweet Tea', 'Diet Coke']"
101551,1551,21.18,10/15/2022,486708,397,True,"['Grilled Chicken Club Sandwich', 'Gallon Beverage']"
101552,1552,13.68,10/15/2022,738176,136,True,"['Grilled Chicken Club Sandwich - Combo', 'Chicken, Egg, & Cheese Muffin']"
101553,1553,8.44,10/15/2022,727301,244,True,"['Chick-fil-A Chicken Deluxe Sandwich - Combo', 'Chocolate Chunk Cookie']"
101554,1554,26.13,10/15/2022,748375,983,True,"['Nuggets - 6 Pc.', 'Grilled Market Salad w/ Spicy Filet', 'Grilled Market Salad w/ Chick-n-Strips', 'Chick-fil-A Chicken Sandwich', 'Chicken Soup']"
101555,1555,2.45,10/15/2022,727301,437,True,['Greek Yogurt Parfait']
101556,1556,28.22,10/15/2022,738176,788,True,"['Sunjoy (1/2 Sweet Tea, 1/2 Diet Lemonade)', 'Strawberry Milkshake', 'Spicy Southwest Salad', 'Grilled Market Salad w/ Spicy Grilled Filet']"
101557,1557,19.44,10/15/2022,738176,924,True,"['Iced Coffee', 'Gallon Beverage']"
101558,1558,7.57,10/15/2022,486708,37,True,"['Sunjoy (1/2 Unsweet Tea, 1/2 Lemonade)', 'Kale Crunch', 'Chocolate Chunk Cookie']"
101559,1559,5.19,10/15/2022,150541,175,True,['Vanilla Milkshake']
101560,1560,9.04,10/15/2022,738176,990,True,"['Cookies & Cream Milkshake', 'Iced Coffee']"
101561,1561,15.04,10/15/2022,738176,421,True,"['Chicken, Egg, & Cheese Muffin', 'Chick-fil-A Chicken Sandwich', '1/2 Sweet Tea, 1/2 Unsweet Tea', 'Fruit Cup Large']"
101562,1562,9.77,10/15/2022,727301,360,True,"['Diet Lemonade', 'Chick-n-Minis', 'Chocolate Chunk Cookie']"
101563,1563,9.15,10/15/2022,415480,430,True,"['Fruit Cup Small', 'Bacon, Egg, & Cheese Muffin', '1/2 Sweet Tea, 1/2 Unsweet Tea']"
101564,1564,24.18,10/15/2022,738176,634,True,"['Sunjoy (1/2 Sweet Tea, 1/2 Diet Lemonade)', 'Chick-fil-A Chicken Deluxe Sandwich - Combo', 'Chick-n-Strips 1 Pc.', 'Cobb Salad']"
101565,1565,29.77,10/15/2022,493194,392,True,"['Grilled Market Salad w/ Chick-fil-A Filet', 'Spicy Southwest Salad', 'Lemonade', 'Waffle Potato Fries - Small', 'Grilled Chicken Cool Wrap']"
101566,1566,15.44,10/15/2022,274617,143,True,"['Hash Brown Scramble Bowl', 'Grilled Nuggets - 6 Pc.', 'Waffle Potato Fries - Large', 'Chick-n-Strips 3 Pc.']"
101567,1567,9.59,10/15/2022,415480,439,True,"['1/2 Lemonade, 1/2 Diet Lemonade', 'Chick-n-Strips 3 Pc.', 'Nuggets - 4 Pc.']"
101568,1568,19.92,10/15/2022,706968,866,True,"['Spicy Chicken Sandwich - Combo', 'Spicy Chicken Deluxe Sandwich', 'Strawberry Milkshake', 'Sausage, Egg, & Cheese Biscuit']"
101569,1569,1.85,10/15/2022,865465,949,True,['Waffle Potato Fries - Large']
101570,1570,1.69,10/15/2022,415480,485,True,['Hash Browns']
101571,1571,14.84,10/15/2022,727301,167,True,"['Chick-n-Strips 1 Pc.', 'Grilled Nuggets - 4 Pc.', 'Hash Brown Scramble Bowl', 'Greek Yogurt Parfait']"
101572,1572,23.22,10/15/2022,415480,295,True,"['Cobb Salad', 'Waffle Potato Fries - Large', 'Grilled Chicken Club Sandwich', 'Chick-n-Strips 2 Pc.']"
101573,1573,11.58,10/15/2022,865465,178,True,"['Chick-fil-A Chicken Deluxe Sandwich', 'Waffle Potato Chips', '1/2 Lemonade, 1/2 Diet Lemonade', '1/2 Sweet Tea, 1/2 Unsweet Tea']"
101574,1574,4.14,10/15/2022,748375,758,True,"['Hash Browns', 'Sprite']"
101575,1575,6.79,10/15/2022,727301,389,True,['Spicy Chicken Deluxe Sandwich - Combo']
101576,1576,12.78,10/15/2022,150541,984,True,"['Hash Browns', 'Waffle Potato Fries - Large', 'Spicy Chicken Sandwich', 'Chick-fil-A Chicken Sandwich - Combo']"
101577,1577,2.85,10/15/2022,669838,587,True,['Buddy Fruits Apple Sauce']
101578,1578,7.18,10/15/2022,706968,506,True,"['Breakfast Filets', 'Chick-n-Minis']"
101579,1579,11.13,10/15/2022,908714,841,True,"['Frosted Lemonade', 'Grilled Chicken Sandwich', 'Hash Browns']"
101580,1580,14.24,10/15/2022,493194,539,True,"['Fruit Cup Large', 'Frosted Coffee', 'Sunjoy (1/2 Sweet Tea, 1/2 Lemonade)', 'Fruit Cup Small']"
101581,1581,22.21,10/15/2022,871851,183,True,"['Chocolate Fudge Brownie', 'Waffle Potato Fries - Medium', 'Buttered Biscuit', 'Grilled Market Salad w/ Spicy Filet', 'Grilled Market Salad w/ Chick-n-Strips']"
101582,1582,25.33,10/15/2022,738176,513,True,"['Chick-n-Minis', 'Chick-fil-A Chicken Sandwich - Combo', 'Grilled Market Salad w/ Grilled Nuggets', 'Grilled Nuggets - 4 Pc.', '1/2 Sweet Tea, 1/2 Unsweet Tea']"
101583,1583,6.34,10/15/2022,493194,364,True,"['Diet Coke', 'Spicy Chicken Deluxe Sandwich']"
101584,1584,17.03,10/15/2022,727301,487,True,"['Sunjoy (1/2 Unsweet Tea, 1/2 Lemonade)', 'Chick-fil-A Nuggets - Combo 8 Pc.', 'Grilled Market Salad w/ Chick-n-Strips']"
101585,1585,19.38,10/15/2022,721405,832,True,"['Chicken Soup', 'Fruit Cup Large', 'Sunjoy (1/2 Sweet Tea, 1/2 Diet Lemonade)', 'Egg White Grill', 'Chick-fil-A Chicken Sandwich - Combo']"
101586,1586,13.78,10/15/2022,865465,950,True,"['Chick-n-Strips 3 Pc.', 'Spicy Chicken Deluxe Sandwich - Combo', 'Egg White Grill']"
101587,1587,8.58,10/15/2022,871008,125,True,"['Chicken, Egg, & Cheese Muffin', 'Spicy Chicken Sandwich']"
101588,1588,5.59,10/15/2022,493194,772,True,['Hash Brown Scramble Burrito']
101589,1589,18.33,10/15/2022,493194,19,True,"['Grilled Market Salad w/ Grilled Nuggets', 'English Muffin', 'Grilled Market Salad w/ Grilled Filet']"
101590,1590,17.73,10/15/2022,714610,764,True,"['Sunjoy (1/2 Unsweet Tea, 1/2 Diet Lemonade)', 'English Muffin', 'Chick-fil-A Nuggets 8 Pc.', 'Grilled Market Salad w/ Grilled Nuggets', 'Waffle Potato Fries - Medium']"
101591,1591,14.18,10/15/2022,150541,799,True,"['Sunjoy (1/2 Sweet Tea, 1/2 Diet Lemonade)', 'Diet Lemonade', 'Nuggets - 4 Pc.', 'Frosted Lemonade']"
101592,1592,18.03,10/15/2022,706968,899,True,"['Fruit Cup Large', 'Grilled Market Salad w/ Grilled Nuggets', 'Grilled Chicken Club Sandwich']"
101593,1593,25.48,10/15/2022,714610,624,True,"['Sprite', 'Sunjoy (1/2 Sweet Tea, 1/2 Lemonade)', 'Spicy Southwest Salad', 'Grilled Market Salad w/ Grilled Filet']"
101594,1594,4.39,10/15/2022,721405,863,True,['Grilled Chicken Sandwich']
101595,1595,22.47,10/15/2022,748375,746,True,"['Chocolate Fudge Brownie', 'Grilled Market Salad w/ Spicy Grilled Filet', 'Cobb Salad']"
101596,1596,8.24,10/15/2022,748375,231,True,"['Bacon, Egg, & Cheese Biscuit', 'Spicy Chicken Deluxe Sandwich']"
101597,1597,12.83,10/15/2022,106478,313,True,"['Grilled Chicken Club Sandwich', 'Bacon, Egg, & Cheese Biscuit', 'Lemonade']"
101598,1598,9.00,10/15/2022,714610,613,True,"['Chick-n-Strips - Combo 3 Pc.', 'Fruit Cup Medium']"
101599,1599,6.88,10/15/2022,721405,246,True,"['Strawberry Milkshake', 'Hash Browns']"
101600,1600,22.14,10/15/2022,721405,669,True,"['Grilled Market Salad w/ Spicy Filet', 'Grilled Chicken Cool Wrap - Combo', 'Fruit Cup Large', 'Waffle Potato Fries - Small']"
101601,1601,6.98,10/15/2022,727301,807,True,"['Chicken, Egg, & Cheese Biscuit', '1% Chocolate Milk']"
101602,1602,10.79,10/15/2022,727301,189,True,"['Hash Brown Scramble Bowl', 'Fruit Cup Medium', 'Sprite']"
101603,1603,32.62,10/15/2022,871008,11,True,"['Grilled Market Salad w/ Grilled Nuggets', 'Grilled Chicken Club Sandwich - Combo', 'Chick-n-Strips 2 Pc.', 'Spicy Southwest Salad']"
101604,1604,18.72,10/15/2022,493194,259,True,"['Grilled Market Salad w/ Chick-fil-A Filet', 'Grilled Nuggets - 4 Pc.', 'Sunjoy (1/2 Sweet Tea, 1/2 Diet Lemonade)', 'Spicy Chicken Deluxe Sandwich']"
101605,1605,12.63,10/15/2022,727301,210,True,"['Freshly Brewed Iced Tea Sweetened', '1% Chocolate Milk', 'Grilled Market Salad w/ Grilled Nuggets']"
101606,1606,21.32,10/15/2022,721405,855,True,"['Spicy Chicken Sandwich', 'Grilled Market Salad w/ Chick-fil-A Filet', 'Grilled Chicken Sandwich - Combo', 'Chicken Soup']"
101607,1607,3.05,10/15/2022,486708,18,True,['Chick-fil-A Chicken Sandwich']
101608,1608,2.65,10/15/2022,721405,141,True,['Chicken Soup']
101609,1609,18.77,10/15/2022,865465,195,True,"['Sunjoy (1/2 Sweet Tea, 1/2 Lemonade)', 'Fruit Cup Small', '1/2 Lemonade, 1/2 Diet Lemonade', 'Grilled Market Salad w/ Chick-n-Strips', 'Fruit Cup Medium']"
101610,1610,15.18,10/15/2022,493194,244,True,"['Waffle Potato Fries - Large', 'Grilled Nuggets - 4 Pc.', 'Spicy Chicken Deluxe Sandwich - Combo', 'Kale Crunch']"
101611,1611,12.19,10/15/2022,865465,386,True,"['Chick-fil-A Nuggets 8 Pc.', 'Lemonade', 'Chick-n-Strips - Combo 3 Pc.']"
101612,1612,15.83,10/15/2022,106478,366,True,"['Egg White Grill', 'English Muffin', 'Grilled Chicken Sandwich - Combo', 'Chick-fil-A Nuggets 8 Pc.']"
101613,1613,25.77,10/15/2022,714610,296,True,"['Waffle Potato Fries - Small', 'Grilled Nuggets - 6 Pc.', 'Spicy Chicken Sandwich - Combo', 'Grilled Chicken Cool Wrap', 'Grilled Market Salad w/ Grilled Nuggets']"
101614,1614,7.19,10/15/2022,706968,903,True,['Grilled Market Salad']
101615,1615,1.59,10/15/2022,150541,899,True,['Buttered Biscuit']
101616,1616,8.08,10/15/2022,727301,973,True,"['Strawberry Milkshake', 'Diet Lemonade']"
101617,1617,17.69,10/15/2022,908714,467,True,"['Nuggets - 6 Pc.', 'English Muffin', 'Cobb Salad']"
101618,1618,18.79,10/15/2022,669838,86,True,"['Greek Yogurt Parfait', 'Chick-fil-A Nuggets 8 Pc.', 'Chick-n-Strips 1 Pc.', 'Autumn Spice Milkshake', 'Bacon, Egg, & Cheese Muffin']"
101619,1619,19.73,10/15/2022,528785,85,True,"['Bacon, Egg, & Cheese Biscuit', 'Grilled Market Salad', 'Grilled Market Salad w/ Spicy Filet']"
101620,1620,24.55,10/15/2022,908714,573,True,"['Strawberry Milkshake', 'Sunjoy (1/2 Unsweet Tea, 1/2 Diet Lemonade)', 'Grilled Market Salad w/ Chick-n-Strips', 'Chicken, Egg, & Cheese Biscuit', 'Spicy Chicken Sandwich']"
101621,1621,13.28,10/15/2022,415480,92,True,"['Greek Yogurt Parfait', 'Waffle Potato Chips', 'Chick-fil-A Nuggets 8 Pc.', 'Cookies & Cream Milkshake']"
101622,1622,28.51,10/15/2022,908714,147,True,"['Lemonade', 'Diet Coke', 'Grilled Market Salad w/ Chick-n-Strips', 'Spicy Chicken Deluxe Sandwich - Combo', 'Grilled Market Salad w/ Spicy Filet']"
101623,1623,5.05,10/15/2022,871851,657,True,['Frosted Lemonade']
101624,1624,1.59,10/15/2022,528785,924,True,['Buttered Biscuit']
101625,1625,13.24,10/15/2022,150541,302,True,"['Grilled Market Salad w/ Nuggets', 'Frosted Lemonade']"
101626,1626,9.07,10/15/2022,871008,859,True,"['Sunjoy (1/2 Unsweet Tea, 1/2 Diet Lemonade)', 'Chocolate Fudge Brownie', 'Simply Orange']"
101627,1627,28.87,10/15/2022,908714,779,True,"['Spicy Southwest Salad', 'Cookies & Cream Milkshake', 'Diet Lemonade', 'Spicy Chicken Sandwich - Combo', 'Chicken Soup']"
101628,1628,9.80,10/15/2022,714610,801,True,"['Grilled Chicken Cool Wrap - Combo', 'Waffle Potato Fries - Medium']"
101629,1629,18.13,10/15/2022,738176,540,True,"['Waffle Potato Chips', 'Fruit Cup Large', 'Coca-Cola', 'Chicken, Egg, & Cheese Biscuit', 'Chick-fil-A Nuggets (Grilled) 8 Pc.']"
101630,1630,8.19,10/15/2022,699912,464,True,['Grilled Market Salad w/ Chick-fil-A Filet']
101631,1631,15.38,10/15/2022,486708,536,True,"['Grilled Market Salad w/ Chick-fil-A Filet', 'Grilled Chicken Sandwich - Combo']"
101632,1632,4.74,10/15/2022,727301,243,True,"['1% Chocolate Milk', 'Fruit Cup Medium']"
101633,1633,12.17,10/15/2022,150541,866,True,"['Grilled Chicken Sandwich', 'Chicken, Egg, & Cheese Biscuit', 'Kale Crunch']"
101634,1634,7.47,10/15/2022,493194,143,True,"['Waffle Potato Chips', 'Honest Kids Apple Juice', 'Lemonade']"
101635,1635,19.42,10/15/2022,727301,429,True,"['Grilled Chicken Club Sandwich', 'Chick-fil-A Chicken Sandwich', 'Dasani Bottled Water', 'Grilled Market Salad w/ Spicy Grilled Filet']"
101636,1636,17.44,10/15/2022,908714,277,True,"['Grilled Market Salad', 'Diet Coke', 'Fruit Cup Medium', 'Frosted Lemonade']"
101637,1637,15.93,10/15/2022,865465,5,True,"['Sausage, Egg, & Cheese Biscuit', 'Chick-fil-A Chicken Sandwich - Combo', 'Breakfast Filets', 'Waffle Potato Fries - Small', 'Buttered Biscuit']"
101638,1638,5.34,10/15/2022,714610,425,True,"['Freshly Brewed Iced Tea Unsweetened', '1/2 Lemonade, 1/2 Diet Lemonade']"
101639,1639,26.67,10/15/2022,528785,678,True,"['Gallon Beverage', 'Sunjoy (1/2 Unsweet Tea, 1/2 Diet Lemonade)', 'Grilled Market Salad w/ Spicy Filet']"
101640,1640,16.33,10/15/2022,865465,962,True,"['Chick-fil-A Chicken Deluxe Sandwich - Combo', 'Dasani Bottled Water', 'Grilled Chicken Sandwich - Combo']"
101641,1641,8.15,10/15/2022,528785,514,True,['Grilled Chicken Cool Wrap - Combo']
101642,1642,7.90,10/15/2022,274617,81,True,"['Nuggets - 4 Pc.', 'Spicy Chicken Biscuit', 'Fruit Cup Small']"
101643,1643,17.98,10/15/2022,714610,540,True,"['Simply Orange', 'Grilled Chicken Cool Wrap - Combo', 'Chick-fil-A Chicken Deluxe Sandwich', 'Chocolate Fudge Brownie']"
101644,1644,3.35,10/15/2022,727301,730,True,['Nuggets - 4 Pc.']
101645,1645,8.18,10/15/2022,106478,482,True,"['Hash Brown Scramble Bowl', 'Chocolate Fudge Brownie']"
101646,1646,7.19,10/15/2022,721405,694,True,['Grilled Market Salad']
101647,1647,30.83,10/15/2022,706968,75,True,"['Spicy Southwest Salad', 'Grilled Market Salad w/ Grilled Filet', 'Vanilla Milkshake', 'Chick-fil-A Chicken Sandwich', 'Freshly Brewed Iced Tea Unsweetened']"
101648,1648,2.45,10/15/2022,274617,920,True,['Coca-Cola']
101649,1649,14.38,10/15/2022,150541,921,True,"['Grilled Chicken Sandwich - Combo', 'Grilled Market Salad']"
101650,1650,25.92,10/15/2022,150541,682,True,"['Spicy Chicken Sandwich - Combo', 'Spicy Southwest Salad', 'Breakfast Filets', 'Autumn Spice Milkshake']"
101651,1651,14.07,10/15/2022,486708,497,True,"['Spicy Chicken Sandwich', 'Cookies & Cream Milkshake', 'Hash Brown Scramble Burrito']"
101652,1652,22.62,10/15/2022,699912,94,True,"['Grilled Market Salad w/ Nuggets', 'Chocolate Fudge Brownie', 'Grilled Market Salad', 'Bacon, Egg, & Cheese Muffin']"
101653,1653,2.45,10/15/2022,493194,619,True,['Freshly Brewed Iced Tea Unsweetened']
101654,1654,6.98,10/15/2022,493194,358,True,"['1% Chocolate Milk', 'Chick-n-Minis']"
101655,1655,19.37,10/15/2022,486708,154,True,"['Spicy Chicken Sandwich', 'Kale Crunch', 'Spicy Chicken Sandwich - Combo', 'Sprite', 'Grilled Nuggets - 6 Pc.']"
101656,1656,23.09,10/15/2022,150541,176,True,"['Sausage, Egg, & Cheese Biscuit', 'Fruit Cup Medium', 'English Muffin', 'Hash Brown Scramble Burrito', 'Grilled Chicken Cool Wrap - Combo']"
101657,1657,4.05,10/15/2022,150541,240,True,['Nuggets - 6 Pc.']
101658,1658,14.28,10/16/2022,908714,513,True,"['1/2 Sweet Tea, 1/2 Unsweet Tea', 'Chicken, Egg, & Cheese Biscuit', 'Vanilla Milkshake', 'Waffle Potato Fries - Medium']"
101659,1659,16.19,10/16/2022,727301,33,True,"['Chick-fil-A Nuggets - Combo 8 Pc.', 'Chick-n-Strips 1 Pc.', 'Grilled Chicken Sandwich - Combo']"
101660,1660,11.28,10/16/2022,908714,761,True,"['Fruit Cup Medium', 'Waffle Potato Chips', 'Sunjoy (1/2 Sweet Tea, 1/2 Lemonade)', 'Chick-fil-A Chicken Sandwich']"
101661,1661,4.65,10/16/2022,150541,159,True,"['Sausage, Egg, & Cheese Biscuit']"
101662,1662,19.08,10/16/2022,486708,794,True,"['Waffle Potato Fries - Small', 'Chocolate Fudge Brownie', 'Grilled Chicken Club Sandwich - Combo', 'Chick-fil-A Chicken Deluxe Sandwich - Combo']"
101663,1663,9.00,10/16/2022,871851,214,True,"['Chick-fil-A Chicken Deluxe Sandwich - Combo', '1/2 Sweet Tea, 1/2 Unsweet Tea']"
101664,1664,16.07,10/16/2022,274617,936,True,"['Grilled Chicken Cool Wrap', 'Buttered Biscuit', 'Spicy Chicken Deluxe Sandwich - Combo', 'Spicy Chicken Biscuit']"
101665,1665,17.81,10/16/2022,150541,728,True,"['Coca-Cola', 'Buttered Biscuit', 'Grilled Market Salad w/ Chick-fil-A Filet', 'Hash Browns', 'Spicy Chicken Deluxe Sandwich']"
101666,1666,13.79,10/16/2022,721405,559,True,"['Bacon, Egg, & Cheese Muffin', 'Chick-n-Strips - Combo 3 Pc.', 'Sunjoy (1/2 Unsweet Tea, 1/2 Diet Lemonade)']"
101667,1667,14.18,10/16/2022,493194,249,True,"['Spicy Chicken Sandwich - Combo', 'Sunjoy (1/2 Sweet Tea, 1/2 Diet Lemonade)', 'Fruit Cup Small', 'Chick-fil-A Nuggets 8 Pc.']"
101668,1668,13.69,10/16/2022,493194,827,True,"['Nuggets - 4 Pc.', 'Chick-fil-A Chicken Sandwich - Combo', 'Grilled Chicken Sandwich']"
101669,1669,17.02,10/16/2022,106478,544,True,"['Chick-n-Strips 3 Pc.', 'Grilled Chicken Club Sandwich', 'Chocolate Milkshake', 'Sunjoy (1/2 Sweet Tea, 1/2 Diet Lemonade)']"
101670,1670,15.23,10/16/2022,706968,316,True,"['Grilled Nuggets - 6 Pc.', 'Hash Brown Scramble Burrito', 'Chicken, Egg, & Cheese Biscuit']"
101671,1671,6.29,10/16/2022,699912,190,True,"['Egg White Grill', 'Chicken Soup']"
101672,1672,3.05,10/16/2022,106478,263,True,['Chick-fil-A Chicken Sandwich']
101673,1673,5.74,10/16/2022,106478,385,True,"['1/2 Lemonade, 1/2 Diet Lemonade', 'Buddy Fruits Apple Sauce']"
101674,1674,14.64,10/16/2022,706968,929,True,"['Sunjoy (1/2 Unsweet Tea, 1/2 Lemonade)', 'Freshly Brewed Iced Tea Unsweetened', 'Fruit Cup Medium', 'Chick-fil-A Chicken Deluxe Sandwich - Combo']"
101675,1675,13.04,10/16/2022,908714,420,True,"['Chick-fil-A Chicken Sandwich', 'Diet Coke', '1/2 Lemonade, 1/2 Diet Lemonade', 'Bacon, Egg, & Cheese Muffin']"
101676,1676,32.41,10/16/2022,865465,132,True,"['Grilled Chicken Sandwich - Combo', 'Grilled Chicken Club Sandwich - Combo', 'Sunjoy (1/2 Sweet Tea, 1/2 Lemonade)', 'Spicy Southwest Salad', 'Honest Kids Apple Juice']"
101677,1677,36.27,10/16/2022,727301,209,True,"['Gallon Beverage', 'Spicy Chicken Sandwich', 'Greek Yogurt Parfait', 'Chick-fil-A Chicken Deluxe Sandwich - Combo', 'Grilled Chicken Club Sandwich - Combo']"
101678,1678,18.43,10/16/2022,669838,167,True,"['Grilled Market Salad w/ Spicy Grilled Filet', 'Grilled Market Salad w/ Grilled Filet', 'Fruit Cup Small']"
101679,1679,24.11,10/16/2022,699912,264,True,"['Chick-fil-A Nuggets - Combo 8 Pc.', 'Grilled Market Salad', 'Sunjoy (1/2 Sweet Tea, 1/2 Lemonade)', 'Chocolate Milkshake', 'Diet Lemonade']"
101680,1680,13.58,10/16/2022,528785,679,True,"['Chocolate Milkshake', 'Grilled Chicken Club Sandwich - Combo']"
101681,1681,28.91,10/16/2022,871008,444,True,"['Chicken, Egg, & Cheese Biscuit', 'Grilled Market Salad w/ Chick-n-Strips', 'Sausage, Egg, & Cheese Biscuit', 'Grilled Market Salad w/ Spicy Filet', 'Lemonade']"
101682,1682,27.31,10/16/2022,706968,594,True,"['Diet Lemonade', 'Grilled Chicken Sandwich - Combo', 'Chick-n-Minis', 'Grilled Market Salad w/ Chick-fil-A Filet', 'Nuggets - 6 Pc.']"
101683,1683,27.26,10/16/2022,714610,293,True,"['Grilled Chicken Cool Wrap - Combo', 'Greek Yogurt Parfait', '1/2 Sweet Tea, 1/2 Unsweet Tea', 'Spicy Southwest Salad', 'Chicken Biscuit']"
101684,1684,21.18,10/16/2022,714610,1001,True,"['Gallon Beverage', 'Hash Brown Scramble Bowl']"
101685,1685,20.83,10/16/2022,415480,782,True,"['Spicy Chicken Sandwich - Combo', 'Iced Coffee', 'Freshly Brewed Iced Tea Unsweetened', 'Chick-n-Strips 2 Pc.', 'Fruit Cup Large']"
